Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,variety,winery
49472,Spain,"The quality of the 2009 vintage is reflected in this value-priced Toro that's full and medicinal but also balanced and rewarding. Flavors of medicinal red-berry fruit are mixed with thicker, chocolaty notes, while the finish is bold, grabby and solid. A blend of Tempranillo and Garnacha.",,86,8.0,Northern Spain,Toro,,Tempranillo-Garnacha,Caño
49507,Spain,"Big, toasty, spicy and loaded with savory berry aromas, smoke and density. The palate is weighty and saturated, but balanced. Flavorwise, it's dealing sweet, jammy, slightly roasted black fruit tastes that are followed by a spicy, toasty, coffee-driven finish. Meaty and ripe; drink now through 2013.",William Selection Crianza,90,27.0,Northern Spain,Toro,,Tempranillo,Abelis Carthago
50071,Spain,"Heavy, dark, candied and jammy, with a hint of licorice to the nose. The palate is chunky and concentrated, with meaty berry flavors and a dose of chocolate. Short on the finish, yet fruity if a bit flat.",Spada,85,13.0,Northern Spain,Toro,,Tinta de Toro,Bodegas Fariña
50693,Spain,"Lively, candied and medicinal, with grassy aromas along with mild animal notes. The palate is young, grabby, forceful but solid, while the flavors are bright, bold, snappy and suggest red plum and black cherry. A basic young wine that's decent if you're not too discerning.",Viñas de Olivara,84,9.0,Northern Spain,Toro,,Tinta de Toro,Marqués de Olivara
50834,Spain,"Smells like mealy fruit and bananas, while the palate is weak in constitution and a bit spritzy in feel. Tastes like bland white fruits with vanilla. Cloying on the finish.",Dama de Toro,80,11.0,Northern Spain,Toro,,Malvasia,Bodegas Fariña
51402,Spain,"Full and dark, with a bouquet that offers hints of cheese, rubber and stocky black fruit. The palate is big, layered and grinds a bit due to rugged tannins and lively acidity. But the flavors of roasted berry and sweet spice work well, and the finish is savory and healthy. A little biting but still nice.",Lui Selection Crianza,88,18.0,Northern Spain,Toro,,Tempranillo,Abelis Carthago
51456,Spain,"Smoky berry, lemon peel, graphite and huge black-fruit aromas provide a stellar opening. Raw tannins and staunchness create a powerful palate that needs time to mellow out. Flavors of loud oak, black fruits, hard spices, toast and licorice finish peppery, tough and with some heat. Best from 2015–2023.",Alabaster,95,220.0,Northern Spain,Toro,,Tinta de Toro,Teso La Monja
51558,Spain,"Dark, sweet and arguably a little raisiny on the nose. That sweetness translates into a thick mouthfeel cemented by weight and a tannic grip. The flavor profile is moderately baked, with berry, chocolate and molasses flavors, while the finish is long but tastes a touch cooked. Imported by Grapes of Spain.",Eternum Viti,86,22.0,Northern Spain,Toro,,Tinta de Toro,Bodegas Abanico
51779,Spain,"Dense intitial aromas suggest rubber on top of blackberry. In the mouth, this Tempranillo is deep as a trench, with layering and firm tannins. Flavors of toasty oak, blackberry, coconut and herbs dance together like a world-class ballet troupe, while the finish is textured, toasty and loaded with power. Drink from 2015–2021.",Victorino,93,63.0,Northern Spain,Toro,,Tinta de Toro,Teso La Monja
52674,Spain,"Black in color and concentrated on the nose, this Tinta de Toro overflows with cassis and blackberry aromas. The palate is lively and lifted, with plenty of acidity and kick. Flavors of cassis and dark berries are charged up and toasty, while chocolate notes, firm tannins and a gritty edge define the finish. Drink through 2018.",Almirez,92,26.0,Northern Spain,Toro,,Tinta de Toro,Teso La Monja
53065,Spain,"Earthy, leafy compost aromas are initially evident on the nose, and while the wine has some feel issue due to an abundance of raw tannins, it eventually rounds out and delivers oily, herbal flavors of blackberry and plum. Dark and muscular, but also aggressive and beefy. Seems a little untamed for a Telmo Rodriguez wine. Imported by Vintus LLC.",Dehesa Gago,85,19.0,Northern Spain,Toro,,Tinta de Toro,Telmo Rodríguez
53268,Spain,"Ripe blackberry and cassis aromas are pure and lusty. In the mouth, it shows chewy tannins, a stout structure and generous flavors of blackberry, chocolate, pepper and a spot of salty brine. A toasty, dark, heady finish confirms the overall quality. Drink through 2020.",Vendimia Seleccionada,91,30.0,Northern Spain,Toro,,Tinta de Toro,Viña Mayor
54329,Spain,"A heavy aromatic dose of funk, bramble and rubber is what greets you, and that reduced awkwardness never leaves the wine. Size and in-your-face leather and animal notes are dominant traits, and only below that do you find blackberry, plum and any mellowness. A good mouthfeel is the wine's saving grace. Imported by Frontier Wine Imports.",Azul,83,18.0,Northern Spain,Toro,,Tinta de Toro,Estancia Piedra
55208,Spain,"Dark fruit aromas come with a grainy, almost chemical side, while the palate feels gritty as it pushes licorice and black cherry flavors. Rubbery and without much finish. Imported by American Northwest Distributors Inc.",,82,10.0,Northern Spain,Toro,,Tinta de Toro,Tertius
55304,Spain,"Robust black-fruit aromas of berry and cassis come with a mild animal note and leathery scents. This is jammy and a bit loud in terms of mouthfeel, while flavors of raisin, berry and chocolate finish meaty and loamy. Drink  through 2017.",,90,40.0,Northern Spain,Toro,,Tinta de Toro,Campo Alegre
55978,Spain,"Fresh and healthy for Toro Malvasia, with soft apple and sweet lime flavors. The feel and approach are good, and the wine is acidic but not too much, which helps preserve the mouthfeel. Finishes nice and standard.",,85,11.0,Northern Spain,Toro,,Malvasia,Cermeño
57368,Spain,"Tarry upfront aromas of berry fruits, pencil lead and shoe polish announce plenty of oak. The mouthfeel on this young Toro is full and grabby, while flavors of blackberry, oak and related mint finish peppery and blackened, with residual minty oak.",Vendimia Seleccionada,88,18.0,Northern Spain,Toro,,Tinta de Toro,Viña Mayor
57986,Spain,Minerally black plum and boysenberry aromas set up a rubbery palate with medium weight and intensity. Generic but happy flavors of blackberry and cassis finish with dry spice and rubbery notes  as well as length and freshness.,g Dehesa Gago,88,18.0,Northern Spain,Toro,,Tinta de Toro,Telmo Rodríguez
58358,Spain,"With each vintage this bruising Toro gets more comfortable and familiar. Yes, it's still a tannic behemoth with a ton of new oak, but under all that bluster there's wonderful Tinta de Toro blackberry, licorice and tobacco flavors. And the finish of mocha and more is better than any visit to Starbucks. Hold until 2009.",,92,73.0,Northern Spain,Toro,,Tinta de Toro,Campo Eliseo
58370,Spain,"It seems that all of Monsieur Magrez's new wines from around the world have a similar DNA: size, ripeness, plenty of new oak and ultimately quality. This big-boned Toro shows tons of ripe black cherry flavors darkened by bitter chocolate and espresso. It's immensely oaky now and should benefit from a couple to 10 years on its side. Imported by Bernard Magrez.",Paciencia,91,75.0,Northern Spain,Toro,,Tempranillo,Bernard Magrez
58965,Spain,"Coffee grounds, some minty wood and lots of ripe fruit greet you, and the lower levels contain all the sweet, dark fruit and oak-based chocolate and vanilla one could ever ask for. This is new-age wine to the max, and some might call it overdone. But if you like ripeness and a rowdy mix of body, tannins and acidity, this is it.",Gago,91,25.0,Northern Spain,Toro,,Tinta de Toro,Telmo Rodríguez
60936,Spain,"This small-batch, single-vineyard heavyweight has a lot of stuffing, power and tannin, but it's also a rough ride, meaning the fruit and tannins hit like a jackhammer. But with good fatty foods and some decanting, the beast can be tamed. As for flavors, it delivers mostly plum and chocolate.",Pago la Jara,89,57.0,Northern Spain,Toro,,Tinta de Toro,Telmo Rodríguez
61005,Spain,"Roasted and dark on the nose, with raisin, prune and exotic spice aromas. The palate is chewy and a bit lemony, with sweet baked fruit flavors and a load of chocolaty richness. Mocha and fudge are the key finishing notes, and overall this is a proper yet full-bodied big boy.",,88,44.0,Northern Spain,Toro,,Tinta de Toro,Valpiculata
61246,Spain,"A touch grassy and raisiny at first, but soon it gets into step and shows cleaner, fresher spice and cherry notes. For an average vintage, this is a nice wine with pepper, mildly jabby tannins and lots of oak. With air it settles nicely, and with food it should make for a good partner.",Selección,88,39.0,Northern Spain,Toro,,Tinta de Toro,Estancia Piedra
61505,Spain,"This starts with a strong blast of black olives, leather and blackberry, followed by condensed fruit flavors and a tinge of black cherry. A nice wine with character, but for $80 it comes up short of thrilling.",Paredinas,88,80.0,Northern Spain,Toro,,Tinta de Toro,Estancia Piedra
61808,Spain,"Molasses, saddle leather and black olive aromas add complexity and masculinity to the bouquet, while flavors of black cherry, roasted plum and vanilla fit correctly into the wine's meaty, firm style. With obvious oak and raw tannins, this wine is still kicking and should drink well for another three to five years.",Roble,88,28.0,Northern Spain,Toro,,Tinta de Toro,Estancia Piedra
62077,Spain,"Dark berry, spice cake, savory leather and roasted meat aromas give this a deep, brooding, heavy exterior. The mouth has acceptable acidic kick for Toro, while the flavors are saucy and meaty, with licorice and earth notes. Not overly fruity or lively; it's more meaty and thick.",,87,19.0,Northern Spain,Toro,,Tinta de Toro,Finca Sobreño
62339,Spain,"Roasted berry, marzipan, prune, spice and earth are rolled into a solid whole on the bouquet, while the palate rides on the heavy side with grating tannins and deep but clumsy flavors of blackberry, raisin and fruitcake. Smooth but not complex or demanding. Chewy and bulky, which isn't uncommon for Toro.",Vendimia Seleccionada,87,20.0,Northern Spain,Toro,,Tinta de Toro,Puertas Novas
63297,Spain,"This granular, mildly earthy Toro falls into the everyday category, but within that market segment it'll do just fine with steaks, burgers and lamb chops. It offers viscosity, blackberry fruit and a long, chocolaty finish. It's not ultrarefined but it has plenty of stuffing and kick.",,86,15.0,Northern Spain,Toro,,Tinta de Toro,Tres Barcos
63771,Spain,"Termanthia is the pinnacle of Tinta de Toro. Aromas of wild blackberry, crude oil, forest floor and truffles are just now showing themselves, while the tight, tannic palate is full of black plum, blackberry and bitter chocolate flavors. Espresso and roast meat notes grace the dark, jam-packed finish, and as a whole this is one bold, boisterous wine. Best in 2011 thru 2013. Only 531 cases.",Termanthia,95,200.0,Northern Spain,Toro,,Tinta de Toro,Numanthia
63837,Spain,"Dry and piercing on the nose, and then crisp and snappy on the palate. For those opposed to overextracted, heavy reds, this could be up your alley. More modern-influenced palates will probably find it a bit lean, stripped down and tart, especially for Toro, which is known for bigger, riper wines.",Cosecha,84,9.0,Northern Spain,Toro,,Tempranillo-Garnacha,Caño
63956,Spain,"Dense and dark, with huge black-fruit aromas, toasty oak, chocolate and balsamic notes. Numanthia is ripe, rugged and intense, with in-your-face black fruit, coffee and burnt-toast accents. The feel and finish are deep as a cool well, and smooth as a whistle. Masculine to the max, and pretty close to being ready to drink. Best to hold until the fall or winter. 12,000 cases made.",Numanthia,93,60.0,Northern Spain,Toro,,Tinta de Toro,Numanthia
64132,Spain,"Dark, rubbery and focused on the nose, while the palate is wider, richer and propped up by a band of zesty acidity. The flavors are typical of Toro, meaning dark blackberry and boysenberry. A finish of brandied berries, kirsch and chocolate is almost like dessert.",Termes,92,30.0,Northern Spain,Toro,,Tinta de Toro,Numanthia
64193,Spain,"Noticeably sharp and a touch green on the nose, with earthy, richer accents such as leather and chocolate making an appearance. The mouth is tangy and lean, with strawberry and raspberry flavors. Very un-Toro in its skinny, tight approach.",Selección,83,15.0,Northern Spain,Toro,,Tempranillo,Caño
64453,Spain,"The nose is all dense blackberries, while the palate is deep, flashy and ripe, with flavors of black cherry and blackberry. If you like big, bold wines, then this one should strike you in a good way; it's saturated and dark, with a touch of vanilla and mocha on the finish. Great balance for such a big wine. Drink now through 2012.",Élite,91,36.0,Northern Spain,Toro,,Tinta de Toro,Muruve
64551,Spain,"Starts out with gassy, earthy aromas that suggest heat and barnyard, while the palate is chunky and full, with stemmy black cherry, plum and berry flavors along with coffee and chocolate accents. Delivers power and length but not much in the way of character or complexity.",Auroch,84,12.0,Northern Spain,Toro,,Tinta de Toro,Tribal
65162,Spain,"Candied on one hand but also gassy, barnyardy and less than clean and pure on the other. A basic mouthfeel is probably the high point, while flavors of underdeveloped berry fruit are more salty and leathery than anything. Fails to impress.",,82,9.0,Northern Spain,Toro,,Tempranillo-Garnacha,Bodegas Copaboca
65641,Spain,"The aromas are powerful and just the slightest bit brambly. A little hot and rugged on the palate, but loaded with prime black fruit, pepper and mocha notes. It's a potent wine with meaty blackness and plenty of raw power. With 65,000 cases produced, it's not a “boutique” wine, as evidenced by the friendly price tag.",Crianza,89,16.0,Northern Spain,Toro,,Tinta de Toro,Muruve
70208,Spain,"Spicy and exotic, with tight fruit and plenty of tannin in the mouth. There's a lot of juicy blackberry flavors along with full-force acids and verve. Tight as a drum, with some rough edges that should mellow over the next year or so. A wine to watch from a region that's showing its stuff. Imported by Bon Vivant Imports.",Crianza,89,27.0,Northern Spain,Toro,,Tinta de Toro,Rejadorada
70255,Spain,"Make room in the cellar for this heavyweight! Talk about a monster wine; but there's also finesse, character and style to it. Alabaster is the top wine from the Eguren family's new Toro winery, and it's big, tannic and loaded with spice, molasses and syrupy black fruit flavors. Rich, long and fierce on the finish, with tannins and heat to resolve. Best from 2012 through 2020.",Alabaster,94,250.0,Northern Spain,Toro,,Tinta de Toro,Teso La Monja
70347,Spain,"This is the tier-two wine from the Egurens' new Toro project, and it's stellar. Intense aromas of black fruit, char and mint start it out, and next up come cola, roasted black fruit, clove and cured-meat flavors. Oak is forward now, but it should settle in a year or so. A dynamite Toro to drink from 2011 through 2018.",Victorino,93,71.0,Northern Spain,Toro,,Tinta de Toro,Teso La Monja
70426,Spain,"Teso la Monja is the new Toro winery from the Eguren family of Rioja fame (former owners of Numanthia-Termes in Toro), and it's proof that no beat has been missed since they sold out to Moët Hennessy. Expect dark, intense black fruit aromas and flavors mixed with heat, tannin, cola and spice. Some oak creeps out on the finish, but overall this is a lovely, bullish Toro. Drink now through 2014.",Almirez,92,22.0,Northern Spain,Toro,,Tinta de Toro,Teso La Monja
72309,Spain,"Candied blueberry aromas are fresh and suggest some power to come. Indeed, this wine is chunky on the palate, with grapy dark-fruit flavors that are generic but friendly. Made with carbonic maceration, this Toro is suggestive of Beaujolais.",Vino Pr1mero,86,12.0,Northern Spain,Toro,,Tempranillo,Bodegas Fariña
72640,Spain,"Dense berry aromas give this wine a pasty, weighty bouquet. It feels scratchy in the mouth, with plum and red-fruit flavors. This wine runs short on  specifics while offering a juicy feel and a hint of chocolaty young oak on the finish.",Contadero Joven,86,15.0,Northern Spain,Toro,,Tinta de Toro,Bodegas Campiña
72676,Spain,"This is a ripe, dark but balanced Toro with pastry, prune, blackberry and vanilla aromas. The palate is fiercely tannic on the surface but not overly hard at the foundation. Flavors of burnt toast, blackberry, spice, licorice and chocolate finish warm, toasty and dark, with echoes of ripeness and hard tannins. Drink now through 2018.",Termes,92,28.0,Northern Spain,Toro,,Tinta de Toro,Numanthia
73442,Spain,"Opens with tolerable green tobacco and green bean aromas interspersed with black-fruit notes and earth. It feels astringent and supertannic, with leathery, herbal berry flavors. Same on the finish, which is rough in feel and tastes herbal.",Dama de Toro Crianza,84,17.0,Northern Spain,Toro,,Tempranillo,Bodegas Fariña
73740,Spain,"Soft and stewy up front, without a whole lot of vigor. It feels wide and hard, with abrasive tannins and strained flavors of herbal berry and leather. On the finish it's earthy, tannic and warm, with a weedy note along with barrel spice.",Roble,83,15.0,Northern Spain,Toro,,Tinta de Toro,Taurus
73872,Spain,"Earthy aromas and mild funk infiltrate the bouquet, rendering it a step below pure and fresh. The palate on this wine is tight, with acidity poking through to lend crispness to red plum and berry flavors. Tangy on the finish.",Bajoz,84,10.0,Northern Spain,Toro,,Tempranillo,Pagos del Rey
74113,Spain,"Red plum and raspberry aromas come with a distinct whiff of stalks and stems. Big, grabby tannins control the mouthfeel, while baked flavors of herbal fruits finish with mossy notes and additional herbal overtones. This wine has its good points but it's undeniably scratchy and stemmy.",Gran Colegiata Campus,86,45.0,Northern Spain,Toro,,Tinta de Toro,Bodegas Fariña
74184,Spain,"For $9, one can be satisfied with the value, but this wine does smell a bit sour and herbal, while the feel is angular and acidic. In the mouth, flavors match suit: punchy red fruits with an herbal twinge.",,83,9.0,Northern Spain,Toro,,Tempranillo-Garnacha,No BS
74727,Spain,"After opening with reedy, stalky aromas, this is raw and choppy on the palate. Flavors of herbal red plum and rhubarb conclude with tight, edgy acids and a bit of burn and heat. This is fresh and generally pretty good, but it lacks Toro's usual richness and power.",Crianza,85,25.0,Northern Spain,Toro,,Tinta de Toro,Damalisco
74763,Spain,"Teso la Monja picked a good vintage to introduce this entry-level Toro. Romanico is big and candied on the nose, with floral berry aromas, milk chocolate and a touch of raisin. On the palate, spunky berry fruit flavors blend with juniper notes, while the finish delivers herbal leftovers, a pinch more juniper and commendable length and smoothness.",Romanico,90,17.0,Northern Spain,Toro,,Tinta de Toro,Teso La Monja
74777,Spain,"This has a lot of good things going in its favor, for example depth, power and richness. It's also raisiny and oaky, with stewy core flavors of baked berry, cassis, roasted meat and vanilla. The finish is chewy and thick, with vanilla and pastry flavors along with grating tannins. By no means is this wine perfect, but it offers a lot of what's good about Toro; drink now.",La Calera,90,34.0,Northern Spain,Toro,,Tinta de Toro,Cyan
75085,Spain,"For Toro, this is earthy and slightly herbal as opposed to ripe and jammy. Aromas of mulch, leather and herbal berry lead into a firm, rocky palate with rooty flavors of burnt leaves, black fruits and oregano. A tight, compact finish with moderate flavors is a bit closed and hard.",,89,28.0,Northern Spain,Toro,,Tinta de Toro,Elias Mora
77520,Spain,"Floral fruit aromas suggest blueberry, but overall this vintage lacks the power and depth that Termes and its big brothers are known for. Airing sets up sweet, easygoing berry flavors and full tannins, but in the middle it's less whole than it has been in other years. A juicy, well-made wine that should not be judged as weak just because 2007 was a marginal vintage. Drink now through 2013.",Termes,89,30.0,Northern Spain,Toro,,Tinta de Toro,Numanthia
78125,Spain,"Opens with a load of sweet, candied black-fruit aromas but this wine excels on the nose because it's composed and precise for being so young and simple in scope. Velvety, rich black-cherry flavors run the show, and the finish brings length and an herbal shading. Very nice for a wine from Toro at this price.",Dama de Toro,88,11.0,Northern Spain,Toro,,Tempranillo,Bodegas Fariña
80088,Spain,"This is jammy, ripe and raisiny smelling, then round, full, slightly choppy and tannic on the palate. Ample oak lends coconut and vanilla elements that support the blackberry flavor. Creamy and fairly oaky on the finish.",,90,30.0,Northern Spain,Toro,,Tinta de Toro,Campo Alegre
81092,Spain,"The quality of the 2009 vintage is reflected in this value-priced Toro that's full and medicinal but also balanced and rewarding. Flavors of medicinal red-berry fruit are mixed with thicker, chocolaty notes, while the finish is bold, grabby and solid. A blend of Tempranillo and Garnacha.",,86,8.0,Northern Spain,Toro,,Tempranillo-Garnacha,Caño
81691,Spain,"Heavy, dark, candied and jammy, with a hint of licorice to the nose. The palate is chunky and concentrated, with meaty berry flavors and a dose of chocolate. Short on the finish, yet fruity if a bit flat.",Spada,85,13.0,Northern Spain,Toro,,Tinta de Toro,Bodegas Fariña
82197,Spain,"Berry candy and licorice aromas become more subtle and earthy with air. It feels grabby and abrasive as many Toro's are prone to be, with blackberry and root notes and a sugar beet flavor. The slightly hot, candied finish holds onto that rooty character.",,88,32.0,Northern Spain,Toro,,Tinta de Toro,Monte Hiniesta
82373,Spain,"Lively, candied and medicinal, with grassy aromas along with mild animal notes. The palate is young, grabby, forceful but solid, while the flavors are bright, bold, snappy and suggest red plum and black cherry. A basic young wine that's decent if you're not too discerning.",Viñas de Olivara,84,9.0,Northern Spain,Toro,,Tinta de Toro,Marqués de Olivara
85054,Spain,"One of Spain's great full-force, modern-style wines, this excels despite the marginal 2008 vintage. It's open-knit and soft on the nose, with ladels of spice, graphite and black fruit aromas. It feels fresh, balanced and not overly tannic, with strapping blackberry, coffee, chocolate, spice and tobacco flavors all rolled into a fabulous whole. Licorice, espresso and amaro notes grace the padded finish. Drink now–2018.",San Román,95,70.0,Northern Spain,Toro,,Tinta de Toro,Maurodos
85995,Spain,"This smells like horseradish and beets at first, but with time it softens up to reveal cleaner black fruit and maple aromas. It feels grabby and gritty, with strong tannic bite and black fruit flavors. It retains a ruggedness on the finish, along with molasses and chocolate flavors.",12 Meses,87,30.0,Northern Spain,Toro,,Tinta de Toro,Pictor
86184,Spain,"Deeply layered and pure on the nose, with tar, cola and toasty oak aromas, this feels deep, full and choppy, with tough tannins and seriously dark flavors of blackened spice, berry and bitter chocolate. It's very long on the finish, which has a tough feel but is generous and loaded with power. Drink 2013–2018; 275 cases made.",,92,90.0,Northern Spain,Toro,,Tinta de Toro,Pictor
86321,Spain,"Raisiny and sweeet smelling, with baked qualities but also a bitter bite of horseradish. The palate is deep and hard, with burnt notes, tough tannins and berry flavors softened by buttery oak. Beefy and rubbery, but with enough ripeness to be worth a look.",Gran Colegiata Campus,86,38.0,Northern Spain,Toro,,Red Blend,Bodegas Fariña
86348,Spain,"Earthy, rich and black as night, with roasted blackberry aromas that draw you in. Then the palate keeps you there, and even if it runs a bit hard and tannic, the integrity and flavors of coconut, roasted berry and coffee are fine and dandy. Boisterous and big, but that's Toro for you.",Seleccion Especial,90,35.0,Northern Spain,Toro,,Tinta de Toro,Finca Sobreño
86606,Spain,"This starts with funky, saucy aromas that clean up and become less strange with airing. Rugged, tannic and bumpy on the palate, it has baked, rubbery black-fruit flavors. It finishes short and drying, with hard tannins and heat.",Eternum Viti,86,22.0,Northern Spain,Toro,,Tinta de Toro,Bodegas Abanico
86912,Spain,"A good taste of Toro at the right price. The nose deals classic baked fruit, rubber and girth, while the warm, full palate shows reasonable vitality along with berry and cassis flavors. Solid and a little chocolaty on the finish. A textbook warm-climate Spanish wine.",Auroch,86,12.0,Northern Spain,Toro,,Tinta de Toro,Tribal
87403,Spain,"Roasted meat, leather, animal and stout berry aromas make for an inviting bouquet. Like most serious Toro wines, this is hard but fresh and layered, with lively black-fruit flavors that darken under the control of oaky spice. Tobacco, menthol and mint ring loudly on the finish. Drink now–2018; 200 cases made.",2V Premium,91,143.0,Northern Spain,Toro,,Tinta de Toro,Dos Victorias
87865,Spain,"Medicinal black fruit aromas are a little burnt and brambly, while the palate is snappy, acidic and tannic, with tomato, raspberry and oak-driven creaminess. Finishes dry, with a lasting flavor of vanilla that tempers overriding acidity.",Bajoz Crianza,85,13.0,Northern Spain,Toro,,Tempranillo,Pagos del Rey
88273,Spain,"Minty and on the nose, this has notes of licorice, black fruit and a funky kick. It feels big, tannic, powerful and warm, with wild berry and boysenberry notes, plus a ton of dark spice, chocolate and mild heat. Toasty and extremely dark on the finish.",6 Meses,90,17.0,Northern Spain,Toro,,Tinta de Toro,Pictor
88472,Spain,"Opens with black cherry, baked plum and other heavy, semiroasted aromas. The palate is chunky but weak on definition and structure, while the flavors are limited to dry red-apple skins and bland red fruit. Acidic as well, which leads to a washed-out finish.",Dama de Toro Crianza,84,15.0,Northern Spain,Toro,,Red Blend,Bodegas Fariña
88682,Spain,"Milk chocolate, plastic and wet dog aromas improve with airing. It's abrasive and scratchy on the palate, with blackberry and milk chocolate flavors that lead to a finish with one last dosage of milk chocolaty sweetness. This contains 15% Garnacha.",,85,14.0,Northern Spain,Toro,,Tempranillo Blend,Familia Solana
88789,Spain,"Raisiny and baked on the nose, with a syrupy consistency to the palate. Along the way there's stewed fruit, baked blackberry pie notes and overt sweetness. Candied, ultrarich and tilting toward molasses on the finish.",Gravedad,83,13.0,Northern Spain,Toro,,Tinta de Toro,Casto Pequeño
90919,Spain,"Starts out muddled and murky, and eventually settles on rich, raisiny and slightly stewed. Seeing that this is Toro, some overripeness is almost a given, and thus the black fruit and licorice flavors are expected. Finishes warm, toasty and short, with a candied hollowness.",Crianza,86,22.0,Northern Spain,Toro,,Tempranillo,Tardencuba
91019,Spain,"Even in a marginal vintage, you should expect a true and polished taste of Toro from Maurodos's Prima label. Blackberry, cherry and plum aromas are bonded by light balsam-like oak, while the palate is structured and delivers plenty of ripe black fruit. Chocolate and pepper on the finish seem right for the wine, which nails the Toro style even if it isn't a blockbuster. Imported by Grapes of Spain.",Prima,89,24.0,Northern Spain,Toro,,Tinta de Toro,Maurodos
91276,Spain,"Bold berry aromas charge forth in a clean, pointed fashion. This feels firm and solid, with no obvious flaws and a dark flavor of blackberry that's offset by notes of rooty licorice and sweet brown sugar. Lengthy and fresh on the finish.",Roble,88,14.0,Northern Spain,Toro,,Tinta de Toro,Toriles
91625,Spain,"This is a serious Toro wine with smooth, dark, leathery aromas along with hints of wintergreen, licorice and berry pastry. It feels rich and layered, with complex flavors of licorice gum drop, nutmeg, chocolate and blackberry. Almost decadent but not over the top or too tannic. Drink now–2016.",,92,75.0,Northern Spain,Toro,,Tinta de Toro,Quinola
92170,Spain,"This is heavy and raisiny, with ripe earth and mineral aromas that are suggestive of Port. It feels loaded and scratchy, with licorice, prune and pepper flavors that finish short and with some heat. A bullish style to drink now.",8 Meses,87,15.0,Northern Spain,Toro,,Tinta de Toro,Cyan
92702,Spain,"Sweet and fiery on the nose, with piercing aromas that burn right up your nasal passages. The palate is pinched and super tannic, with biting flavors of black licorice, blackberry and cola. Could be better with a softer, smoother mouthfeel but seeing that this is an '04 with six years behind it, it isn't going to soften up much.",Gran Dama de Toro,84,45.0,Northern Spain,Toro,,Tempranillo,Bodegas Fariña
93303,Spain,"Opens with vinaigrette and balsamic notes along with leather and black fruit aromas. The palate is soft and muddled, with soupy, stewy flavors and a jagged, candied finish. Seems to struggle for balance, which is a common flaw in many Toro wines.",Carodorum Tinta de Toro Crianza,84,35.0,Northern Spain,Toro,,Tinta de Toro,Bodega Carmen Rodríguez
93325,Spain,"Balsamic and hard, with a briney, stemmy set of chemical-tinged black fruit aromas. The palate hits with force and noise; it's hard, tannic and unforgiving. The flavors of baked berry are rich, but the finish is grating and blazes with tannic burn.",Reserva,83,14.0,Northern Spain,Toro,,Tinta de Toro,Marqués de Olivara
94578,Spain,"Dark, sweet and arguably a little raisiny on the nose. That sweetness translates into a thick mouthfeel cemented by weight and a tannic grip. The flavor profile is moderately baked, with berry, chocolate and molasses flavors, while the finish is long but tastes a touch cooked. Imported by Grapes of Spain.",Eternum Viti,86,22.0,Northern Spain,Toro,,Tinta de Toro,Bodegas Abanico
94913,Spain,"Toasty oak and hickory aromas are the primary greeting, with licorice, pastry and blackberry notes underneath. It feels saturated and chewy, with full-scale berry, prune, chocolate and mossy flavors. It's dense on the finish, with smooth tannins and heft.",,89,30.0,Northern Spain,Toro,,Tinta de Toro,Campo Alegre
94945,Spain,"Make room in the cellar for this heavyweight! Talk about a monster wine; but there's also finesse, character and style to it. Alabaster is the top wine from the Eguren family's new Toro winery, and it's big, tannic and loaded with spice, molasses and syrupy black fruit flavors. Rich, long and fierce on the finish, with tannins and heat to resolve. Best from 2012 through 2020.",Alabaster,94,250.0,Northern Spain,Toro,,Tinta de Toro,Teso La Monja
95247,Spain,"This is the tier-two wine from the Egurens' new Toro project, and it's stellar. Intense aromas of black fruit, char and mint start it out, and next up come cola, roasted black fruit, clove and cured-meat flavors. Oak is forward now, but it should settle in a year or so. A dynamite Toro to drink from 2011 through 2018.",Victorino,93,71.0,Northern Spain,Toro,,Tinta de Toro,Teso La Monja
95536,Spain,"Teso la Monja is the new Toro winery from the Eguren family of Rioja fame (former owners of Numanthia-Termes in Toro), and it's proof that no beat has been missed since they sold out to Moët Hennessy. Expect dark, intense black fruit aromas and flavors mixed with heat, tannin, cola and spice. Some oak creeps out on the finish, but overall this is a lovely, bullish Toro. Drink now through 2014.",Almirez,92,22.0,Northern Spain,Toro,,Tinta de Toro,Teso La Monja
96085,Spain,"Earthy, leafy compost aromas are initially evident on the nose, and while the wine has some feel issue due to an abundance of raw tannins, it eventually rounds out and delivers oily, herbal flavors of blackberry and plum. Dark and muscular, but also aggressive and beefy. Seems a little untamed for a Telmo Rodriguez wine. Imported by Vintus LLC.",Dehesa Gago,85,19.0,Northern Spain,Toro,,Tinta de Toro,Telmo Rodríguez
96339,Spain,"This smells foxy and jumpy, with a candied cherry aroma. Fresh and forward, scratchy and rough, this has raspberry, plum and resiny oak flavors. It breaks down and turns somewhat metallic on the finish.",Third Generation Dama de Toro,85,13.0,Northern Spain,Toro,,Tempranillo,Bodegas Fariña
96632,Spain,"Medicinal cherry and plum scents come with a grassy, minty persistence. This feels tannic and syrupy, with some heft, accompanying sweet black-fruit flavors that are green and herbal at the core. It finishes chunky, with a minty aftertaste.",Dehesa Gago,85,18.0,Northern Spain,Toro,,Tinta de Toro,Telmo Rodríguez
